CALL_KEY,CALL_STATUS,CALL_DURATION,CALL_START_TIMESTAMP,MEDIA_CALLER_IP,MEDIA_CALLER_PORT,MEDIA_CALLEE_IP,MEDIA_CALLEE_PORT,MEDIA_CALLER_PVP_IP,MEDIA_CALLER_PVP_PORT,MEDIA_CALLEE_PVP_IP,MEDIA_CALLEE_PVP_PORT,CALL_DIRECTIONALITY,CALL_TYPE,CALL_TERM_PARTY,CALL_TERM_REASON,MPC_SLOT_ID,DSP_ID,DSP_CORE,DSP_CHANNEL,CALLER_LAG_ID,CALLEE_LAG_ID,SIG_PROFILE,SIP_POLICY,CUSTOMER,VQA_PROFILE,CALLER_CALL_ID,CALLEE_CALL_ID,CALLER_DISP_NAME,CALLER_USER_NAME,CALLER_HOST_NAME,CALLEE_DISP_NAME,CALLEE_USER_NAME,CALLEE_HOST_NAME,SIG_SRC_IP,SIG_SRC_PORT,SIG_PVP_IP,SIG_PVP_PORT,SIG_NEXT_HOP_IP,SIG_NEXT_HOP_PORT,INVITE_OPAQUE_DATA,SUBSCRIBE_OPAQUE_DATA,CODEC_S2IN,CODEC_S1OUT,PTIME_S1OUT,CODEC_S1IN,CODEC_S2OUT,PTIME_S2OUT,MOS_LQ_FINAL_S2IN,MOS_LQ_FINAL_S1OUT,MOS_LQ_FINAL_S1IN,MOS_LQ_FINAL_S2OUT,MOS_CQ_FINAL_S2IN,MOS_CQ_FINAL_S1OUT,MOS_CQ_FINAL_S1IN,MOS_CQ_FINAL_S2OUT,R_LQ_FINAL_S2IN,R_LQ_FINAL_S1OUT,R_LQ_FINAL_S1IN,R_LQ_FINAL_S2OUT,R_CQ_FINAL_S2IN,R_CQ_FINAL_S1OUT,R_CQ_FINAL_S1IN,R_CQ_FINAL_S2OUT,SPEECH_ACTIVITY_S2,SPEECH_ACTIVITY_S1,SPEECH_LVL_FINAL_S2IN,SPEECH_LVL_FINAL_S1OUT,SPEECH_LVL_FINAL_S1IN,SPEECH_LVL_FINAL_S2OUT,NOISE_ACTIVITY_S2,NOISE_ACTIVITY_S1,NOISE_LVL_FINAL_S2IN,NOISE_LVL_FINAL_S1OUT,NOISE_LVL_FINAL_S1IN,NOISE_LVL_FINAL_S2OUT,SNR_FINAL_S2IN,SNR_FINAL_S1OUT,SNR_FINAL_S1IN,SNR_FINAL_S2OUT,AEC_WAEPL_S2,AEC_WAEPL_S1,AEC_DELAY_S2,AEC_DELAY_S1,PKT_JITTER_AVG_S2,PKT_JITTER_AVG_S1,PKT_LOSS_AVG_S2,PKT_LOSS_AVG_S1,PKT_DISC_AVG_S2,PKT_DISC_AVG_S1,PKT_COUNT_LOST_S2,PKT_COUNT_LOST_S1,PKT_COUNT_DISC_S2,PKT_COUNT_DISC_S1,PKT_COUNT_RX_S2,PKT_COUNT_TX_S1,PKT_COUNT_RX_S1,PKT_COUNT_TX_S2,CALL_PDD_DUR,CALL_ALERT_DUR,RTP_SRC_MISMATCH_S2IN,RTP_SRC_MISMATCH_S1IN,RTCP_SRC_MISMATCH_S2IN,RTCP_SRC_MISMATCH_S1IN,DTMF_EVENT_S2IN,DTMF_EVENT_S1OUT,DTMF_EVENT_S1IN,DTMF_EVENT_S2OUT,SSRC_CHANGE_S2IN,SSRC_CHANGE_S1IN,SEQ_NUM_JUMP_S2IN,SEQ_NUM_JUMP_S1IN,LAST_SSRC_S2IN,LAST_SSRC_S1IN,MUSIC_EVENT_S2,MUSIC_EVENT_S1,MUSIC_MAX_LVL_S2,MUSIC_MAX_LVL_S1,MUSIC_MAX_DUR_S2,MUSIC_MAX_DUR_S1
1073741849,0x00300040,180,1451888136,10.20.1.17,1156,10.20.1.18,1156,10.20.1.55,10236,10.20.1.55,10238,1,0,0,1,7,30,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14249234965548,GLPG14249234965548,67,67,10.20.1.17,67,67,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10346,5771,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CB2EC01,0x1CE61201,0,0,,,,
1073741850,0x00300040,180,1451888136,10.20.1.17,1162,10.20.1.18,1162,10.20.1.55,10244,10.20.1.55,10246,1,0,0,1,7,31,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14249234965557,GLPG14249234965557,70,70,10.20.1.17,70,70,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10345,5769,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CB18A01,0x1CA31501,0,0,,,,
1073741851,0x00300040,180,1451888136,10.20.1.17,1168,10.20.1.18,1168,10.20.1.55,10256,10.20.1.55,10258,1,0,0,1,5,32,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14249434965568,GLPG14249434965568,73,73,10.20.1.17,73,73,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10346,5770,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CE4B701,0x1CA24E01,0,0,,,,
1073741852,0x00300040,180,1451888136,10.20.1.17,1174,10.20.1.18,1174,10.20.1.55,10284,10.20.1.55,10286,1,0,0,1,7,36,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14249634965581,GLPG14249634965581,76,76,10.20.1.17,76,76,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10345,5769,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CDB2401,0x1CACD201,0,0,,,,
1073741853,0x00300040,180,1451888136,10.20.1.17,1180,10.20.1.18,1180,10.20.1.55,10292,10.20.1.55,10294,1,0,0,1,7,37,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14249634965590,GLPG14249634965590,79,79,10.20.1.17,79,79,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10345,5769,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CFD4E01,0x1CD78201,0,0,,,,
1073741854,0x00300040,180,1451888136,10.20.1.17,1186,10.20.1.18,1186,10.20.1.55,10320,10.20.1.55,10322,1,0,1,1,5,42,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14249834965611,GLPG14249834965611,82,82,10.20.1.17,82,82,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10348,5772,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1C8A9C01,0x1C9B4101,0,0,,,,
1073741855,0x00300040,180,1451888136,10.20.1.17,1192,10.20.1.18,1192,10.20.1.55,10328,10.20.1.55,10330,1,0,0,1,5,41,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14249834965620,GLPG14249834965620,85,85,10.20.1.17,85,85,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10344,5768,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9002,8582,9002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CABC201,0x1CD6CD01,0,0,,,,
1073741856,0x00300040,180,1451888136,10.20.1.17,1198,10.20.1.18,1198,10.20.1.55,10348,10.20.1.55,10350,1,0,0,1,7,44,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14250034965641,GLPG14250034965641,88,88,10.20.1.17,88,88,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10344,5768,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9002,8582,9002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CAEA901,0x1CC12401,0,0,,,,
1073741857,0x00300040,180,1451888136,10.20.1.17,1204,10.20.1.18,1204,10.20.1.55,10372,10.20.1.55,10374,1,0,0,1,7,47,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14250234965664,GLPG14250234965664,91,91,10.20.1.17,91,91,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10347,5771,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1C910101,0x1CEFC401,0,0,,,,
1073741858,0x00300040,180,1451888136,10.20.1.17,1210,10.20.1.18,1210,10.20.1.55,10376,10.20.1.55,10378,1,0,1,1,5,48,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14250234965673,GLPG14250234965673,94,94,10.20.1.17,94,94,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10345,5769,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CD85501,0x1C8D0701,0,0,,,,
1073741859,0x00300040,180,1451888136,10.20.1.17,1216,10.20.1.18,1216,10.20.1.55,10388,10.20.1.55,10390,1,0,0,1,7,49,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14250434965694,GLPG14250434965694,97,97,10.20.1.17,97,97,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10346,5770,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CFC4401,0x1CE19801,0,0,,,,
1073741860,0x00300040,180,1451888136,10.20.1.17,1222,10.20.1.18,1222,10.20.1.55,10392,10.20.1.55,10394,1,0,0,1,5,50,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14250434965703,GLPG14250434965703,100,100,10.20.1.17,100,100,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10347,5771,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CAB4D01,0x1D054B01,0,0,,,,
1073741861,0x00300040,180,1451888136,10.20.1.17,1228,10.20.1.18,1228,10.20.1.55,10416,10.20.1.55,10418,1,0,0,1,5,53,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14250634965724,GLPG14250634965724,103,103,10.20.1.17,103,103,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10346,5770,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CD91E01,0x1C972101,0,0,,,,
1073741862,0x00300040,180,1451888136,10.20.1.17,1234,10.20.1.18,1234,10.20.1.55,10436,10.20.1.55,10438,1,0,0,1,7,55,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14250834965747,GLPG14250834965747,106,106,10.20.1.17,106,106,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10347,5771,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CBB5301,0x1CC11101,0,0,,,,
1073741863,0x00100040,180,1451888136,10.20.1.17,1240,10.20.1.18,1240,10.20.1.55,10440,10.20.1.55,10442,1,0,0,1,5,56,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14250834965756,GLPG14250834965756,109,109,10.20.1.17,109,109,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,1.1,3.3,3.1,3.2,87,91,64,66,13,67,63,65,7661,12237,-10,-10,-10,-12,10345,5770,-57,-61,-35,-37,47,51,25,25,36,,640,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CEEC701,0x1CF2D201,0,0,,,,
1073741864,0x00300040,180,1451888136,10.20.1.17,1246,10.20.1.18,1246,10.20.1.55,10456,10.20.1.55,10458,1,0,0,1,5,59,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14251034965779,GLPG14251034965779,112,112,10.20.1.17,112,112,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10349,5773,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9005,8582,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CF4C401,0x1CB00C01,0,0,,,,
1073741865,0x00300040,180,1451888136,10.20.1.17,1252,10.20.1.18,1252,10.20.1.55,10468,10.20.1.55,10470,1,0,0,1,7,59,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14251044965790,GLPG14251044965790,115,115,10.20.1.17,115,115,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10345,5770,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CD0AD01,0x1CA94701,0,0,,,,
1073741866,0x00300040,180,1451888136,10.20.1.17,1258,10.20.1.18,1258,10.20.1.55,10484,10.20.1.55,10486,1,0,0,1,7,61,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14251234965805,GLPG14251234965805,118,118,10.20.1.17,118,118,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10346,5770,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CDD8601,0x1C8ED601,0,0,,,,
1073741867,0x00300040,180,1451888136,10.20.1.17,1264,10.20.1.18,1264,10.20.1.55,10504,10.20.1.55,10506,1,0,0,1,5,64,1,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14251434965828,GLPG14251434965828,121,121,10.20.1.17,121,121,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10350,5772,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9005,8581,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1C8BED01,0x1CCE4A01,0,0,,,,
1073741868,0x00300040,180,1451888136,10.20.1.17,1270,10.20.1.18,1270,10.20.1.55,10512,10.20.1.55,10514,1,0,0,1,5,1,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14251434965839,GLPG14251434965839,124,124,10.20.1.17,124,124,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10346,5770,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CD77101,0x1CC38B01,0,0,,,,
1073741869,0x00100040,180,1451888136,10.20.1.17,1276,10.20.1.18,1276,10.20.1.55,10524,10.20.1.55,10526,1,0,0,1,7,2,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14251634965864,GLPG14251634965864,127,127,10.20.1.17,127,127,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,1.1,3.3,3.1,3.2,87,91,64,66,13,67,63,65,7661,12237,-10,-10,-10,-12,10347,5772,-57,-61,-35,-37,47,51,25,25,36,,640,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1C904B01,0x1D05FD01,0,0,,,,
1073741870,0x00300040,180,1451888136,10.20.1.17,1282,10.20.1.18,1282,10.20.1.55,10528,10.20.1.55,10530,1,0,0,1,5,3,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14251634965873,GLPG14251634965873,130,130,10.20.1.17,130,130,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10349,5773,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9005,8582,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1C94DD01,0x1CBDE101,0,0,,,,
1073741871,0x00300040,180,1451888136,10.20.1.17,1028,10.20.1.18,1028,10.20.1.55,10540,10.20.1.55,10542,1,0,0,1,7,4,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14246634965276,GLPG14246634965276,3,3,10.20.1.17,3,3,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10346,5771,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CAD2C01,0x1D032C01,0,0,,,,
1073741872,0x00300040,180,1451888136,10.20.1.17,1286,10.20.1.18,1286,10.20.1.55,10560,10.20.1.55,10562,1,0,0,1,7,7,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14251834965893,GLPG14251834965893,132,132,10.20.1.17,132,132,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10347,5772,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CD6F201,0x1CE0B601,0,0,,,,
1073741873,0x00300040,180,1451888136,10.20.1.17,1292,10.20.1.18,1292,10.20.1.55,10576,10.20.1.55,10578,1,0,0,1,5,9,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14251834965902,GLPG14251834965902,135,135,10.20.1.17,135,135,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10348,5772,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CF43A01,0x1CF89501,0,0,,,,
1073741874,0x00300040,180,1451888136,10.20.1.17,1298,10.20.1.18,1298,10.20.1.55,10580,10.20.1.55,10582,1,0,0,1,7,9,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14252034965921,GLPG14252034965921,138,138,10.20.1.17,138,138,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10347,5771,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CD2F401,0x1D003101,0,0,,,,
1073741875,0x00300040,180,1451888136,10.20.1.17,1304,10.20.1.18,1304,10.20.1.55,10600,10.20.1.55,10602,1,0,0,1,5,12,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14252234965940,GLPG14252234965940,141,141,10.20.1.17,141,141,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10348,5772,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CA52E01,0x1CE35801,0,0,,,,
1073741876,0x00300040,180,1451888136,10.20.1.17,1310,10.20.1.18,1310,10.20.1.55,10608,10.20.1.55,10610,1,0,1,1,5,13,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14252234965949,GLPG14252234965949,144,144,10.20.1.17,144,144,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10348,5772,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CF3B101,0x1D046101,0,0,,,,
1073741877,0x00300040,180,1451888136,10.20.1.17,1316,10.20.1.18,1316,10.20.1.55,10624,10.20.1.55,10626,1,0,0,1,5,15,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14252434965972,GLPG14252434965972,147,147,10.20.1.17,147,147,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10349,5773,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9005,8582,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CD7CB01,0x1CAEE601,0,0,,,,
